rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,family_role,blocking_number_str,soc_sec_id_str
rec-90154-dup-0,rec-4796-org,eng,"",31,19920067,ms,maxin,hodsobn,vic,mitcham,5554,31,twamleycwescent,"",08 98369599,NoRole,1.0,8574141.0
rec-94299-dup-0,rec-21821-org,dan,f,32,19911007,"",wil hon,qvist,qld,kurrimine beach,4516,14,crago olace,"",613 08742004,NoRole,2.0,7281466.0
rec-68333-dup-2,rec-73843-org,eng,f,"",19990509,"",isabella,kay,qld,burleigh waters,4223,74,fowles street,"",08 67209401,NoRole,4.0,8531084.0
rec-93558-dup-0,rec-63562-org,usa,f,"","","",bradeky,paeks,"",ashodo,5268,106,lewin street,lanacora,07 97496858,NoRole,2.0,5367535.0
rec-87013-dup-0,rec-67665-org,cze,f,24,19990610,pfc,jesiac,"",vic,canterbury,3697,126,skertchl place,rosemeade,08 97743490,NoRole,3.0,8430652.0
rec-71936-dup-1,rec-79090-org,usa,f,"",19880507,ms,ele,emersou,nsw,rufus river,6106,158,caley crescent,narraburra lodge,2 28428594,NoRole,0.0,6442825.0
rec-80803-dup-1,rec-73623-org,eng,f,28,19952015,mr,sarsha,babcock,qld,tashina,6312,61,dunstan qstreet,"",03 98040023,NoRole,7.0,6915724.0
rec-41383-dup-0,rec-36666-org,swe,f,29,19940420,ms,jake,eweraf,"",forbes,2425,287,langdon avenue,"",03 05757967,NoRole,4.0,9951381.0
rec-69474-dup-0,rec-7284-org,unk,"",33,19909994,"",mitchell,scjum,sz,taperoo,3977,23,canberra avenue,"",04 52069260,NoRole,4.0,8690285.0
rec-76229-dup-2,rec-80011-org,usa,f,"",19694916,mr,mia,nieves,nsw,rye,2481,51,clive steeeo avenue,curra park,"",NoRole,1.0,3028162.0
rec-60236-dup-0,rec-41902-org,usa,f,34,19890520,"",kayne,jacobs,qld,wondalli,5330,36,dulverton street,"",3 30943311,NoRole,6.0,6825252.0
rec-81649-dup-0,rec-63538-org,unk,m,"",19950415,"",claudine,strahn,nsw,corkdni,2430,2,henry street,flr 3,612 98286123,NoRole,9.0,8220627.0
rec-62433-dup-0,rec-35045-org,usa,f,34,19890316,ms,kyle,lyons,act,ryde,3361,81,gascoyne circuit,"","",NoRole,2.0,5045343.0
rec-92085-dup-1,rec-54004-org,eng,"","","",mr,kiandra,hyland,"",daptzon,3018,40,ironbark crescent,"","",NoRole,7.0,5090860.0
rec-8557-dup-0,rec-28632-org,eng,f,11,20121221,"",alisa,morrish,sa,newstead,2100,10,ryan street,"",07 78287322,NoRole,5.0,9236713.0
rec-64157-dup-1,rec-14699-org,dut,m,"",19950403,ms,riley,tappqn,qld,giru,4173,50,brough place,"",3 69643645,NoRole,0.0,8530272.0
rec-81328-dup-0,rec-84888-org,eng,m,30,19930117,ms,jessica,newell,nsw,parklcfe,2594,70,billsonrolace,"",2 32120577,NoRole,1.0,1724801.0
rec-76724-dup-0,rec-5151-org,fin,f,32,19910326,"",riley,pesola,"",west kzkes,2086,7,sampsonhclose,"",07 80235151,NoRole,2.0,6597366.0
rec-19619-dup-0,rec-95073-org,jew,f,40,19831123,"",ethan,mankowitz,"",burringbar,2170,40208,"","",02 70530092,NoRole,3.0,5053313.0
rec-62942-dup-0,rec-46969-org,ger,f,23,20001010,"",mackenzie,dzamko,vic,kyabram,2088,3,copland drive,the range village,618 56103137,NoRole,0.0,3519138.0
rec-6624-dup-1,rec-15669-org,ita,f,26,19970311,"","",bonaiuncta,vic,johnsonville,3082,5,ngunawal drive,"",08 18165973,NoRole,1.0,3483338.0
rec-2272-dup-0,rec-66183-org,eng,f,40,19830324,"",osarf,"",nsw,cooks hill,2227,16,"","",2 23562025,NoRole,1.0,8406803.0
rec-3928-dup-1,rec-8978-org,chi,f,29,19940816,mr,layla,kong,"",eaton,6101,21,starke street,"",08 27016861,NoRole,0.0,7140390.0
rec-3292-dup-1,rec-10977-org,usa,f,9,19620625,ms,garth,reid,wa,karnoup,2830,9,rafferty street,"",618 03269611,NoRole,7.0,5357987.0
rec-9300-dup-0,rec-21962-org,ger,"",35,19881113,"",tyler,ludendorff,nsw,lake haven,3125,18,tyson ftr eet,simpson army barracks,612 83063126,NoRole,3.0,9886848.0
rec-11304-dup-0,rec-41700-org,eng,"","",19500428,"",lachoan,hume,nsw,nulkaba,2212,0,ross smith crescent,"",612 78742560,NoRole,2.0,2982306.0
rec-72929-dup-0,rec-70546-org,eng,"",28,19950604,mr,arche,adamsq,vic,campbekls creek,4413,17,kirkland circuit,"",8 06969351,NoRole,4.0,4777565.0
rec-92559-dup-0,rec-12491-org,fin,"",29,19940726,"",alex,louhi,vic,hexham,4053,31,close keahy,"","",NoRole,1.0,9622404.0
rec-55368-dup-0,rec-25045-org,"",f,12,20110415,ms,jade,clarke,vic,"",3183,108,"","",08 26046422,NoRole,0.0,9966830.0
rec-92023-dup-0,rec-21440-org,eng,m,"","","",sascha,winchdster,qld,cairns,2286,13,trickett street,our folly,08 66043074,NoRole,2.0,4867890.0
rec-73147-dup-0,rec-17188-org,eng,f,"",19980831,"",eropa,"",nsw,oberon,2775,18,endeavour street,"",612 64258821,NoRole,0.0,5709636.0
rec-77384-dup-0,rec-96487-org,unk,f,26,19970817,"",emiihlby,sckel,nsw,bostobrick,6011,6,jandamarra street,"",2 45533811,NoRole,0.0,5375586.0
rec-6631-dup-1,rec-21481-org,unk,f,37,19860826,"",bradley,scinto,nsw,chipping norton,2061,27,builder crescent,stoney creek,02 32182794,NoRole,4.0,5450986.0
rec-29199-dup-1,rec-349-org,ara,f,20,20031103,"",briony,wisal,nsw,turill,3214,2069,goodenia street,"",612 46011167,NoRole,6.0,4729042.0
rec-6981-dup-1,rec-85422-org,hun,f,12,19960201,"",belibda,csollang,qod,cootharaba,2615,13,mcclure street,retirement village,613 71698131,NoRole,0.0,2952677.0
rec-2053-dup-0,rec-64962-org,usa,"",38,19850311,"",sophoe,"",nxw,cudal,2032,20,jalanga crescent,"",612 52126961,NoRole,1.0,6156210.0
rec-50256-dup-2,rec-99873-org,usa,f,"",19791120,"",tess,gray,nsw,stockinbingal,3188,36,elkedrac lose,"",2 37118458,NoRole,1.0,2252930.0
rec-62573-dup-0,rec-65791-org,usa,f,21,20020406,"",cassjdy,perkins,"",woollara,2536,50,chalker circuit,belgrave arcade,02 26545150,NoRole,8.0,5875712.0
rec-82233-dup-1,rec-72760-org,ger,f,31,19920826,ms,ned,lamper,vic,mount helen,2069,153,mcmillan crescent,"",8 72038194,NoRole,9.0,7222435.0
rec-46922-dup-0,rec-45453-org,ind,g,21,20020706,"",noah,kondapalli,"",springwood,3162,154,chandleutreet,"",02 63426082,NoRole,0.0,1562050.0
rec-24786-dup-0,rec-96656-org,usa,"",32,19911030,ms,nicholas,walton,wa,bremer bay,2614,7,whistler place,the side,8 77559563,NoRole,9.0,3910312.0
rec-41402-dup-1,rec-97650-org,ser,f,26,19970616,"",phoebe,azinovic,nsw,south melbourne,6104,8,strettonejcent,mt pleasant,"",NoRole,5.0,3055935.0
rec-88408-dup-0,rec-5120-org,chi,f,30,"",ms,kyle,yin,wa,karawara,3222,47,glasgow ztreet,"",8 01549407,NoRole,8.0,5954318.0
rec-14644-dup-1,rec-8297-org,chi,"",41,19820930,pfc,"",tin,nsw,coramba,4650,147,gairdner circuit,"",02 50213018,NoRole,1.0,3798781.0
rec-11737-dup-1,rec-10161-org,nor,f,28,19950221,"",ysobel,elmeurslson,nsw,savernake,2227,4,"","",2 12371428,NoRole,3.0,7633022.0
rec-17240-dup-1,rec-97462-org,eng,f,"",19721115,"",jaspdr,badcock,vic,monomeith,3160,1,dare pxlace,"",08 82773061,NoRole,2.0,8991283.0
rec-95489-dup-1,rec-68399-org,ser,f,28,19950202,"",brodee,milinkovic,nsw,downside,7027,2,leake place,"",2 59607842,NoRole,7.0,7282151.0
rec-67967-dup-1,rec-59555-org,eng,f,"",19950818,ms,sarah,gardiner,nsw,bella vista,2506,55,piddington street,bellridge,02 22743221,NoRole,0.0,9007441.0
rec-47709-dup-2,rec-462-org,pak,f,33,19900412,"",jessica,kalsh,"",ivanhoe,4271,6,bellingham crescent,"",02 28335632,NoRole,7.0,7410367.0
rec-39111-dup-2,rec-93567-org,nor,"",9,20140922,"",phoebe,amujdsfon,qld,gunalda,2560,16,brigalow street,"",613 26386960,NoRole,9.0,1394056.0
rec-46705-dup-0,rec-49719-org,eng,"","",19491124,ms,phoebe,samuels,vic,rosewhite,2602,40,gang ganfh fourt,"",8 88195064,NoRole,0.0,9840910.0
rec-87850-dup-2,rec-71404-org,usa,f,22,20010212,"",stark,mystique,nsw,burpengary,2088,6,crichton crescent,"",02 84752534,NoRole,8.0,1550246.0
rec-49739-dup-0,rec-49157-org,chi,f,8,"","",jessica,hkw,qld,yerrinbool,4754,194,rischbieth crescent,"",03 47523943,NoRole,0.0,8385073.0
rec-42144-dup-1,rec-39317-org,unk,f,36,19870614,"",nicholas,scollard,sa,welaht,4113,19,"",moondah,07 53311146,NoRole,7.0,5192124.0
rec-13775-dup-0,rec-2824-org,usa,"",32,19910513,"",harriet,hicks,wa,dalkeith,6155,153,brinkley ckecuit,"",08 14401709,NoRole,6.0,3688474.0
rec-50256-dup-3,rec-99873-org,usa,f,"",19791120,"",tess,gdake,nsw,stockinbingal,3187,132,elkedra close,"",2 37118458,NoRole,1.0,2252930.0
rec-71258-dup-1,rec-41829-org,fre,f,26,19971023,"",ruby,suchwi,qld,wanon,3047,5,nimbin street,the stockyards,613 31613795,NoRole,0.0,2814260.0
rec-33870-dup-2,rec-56536-org,usa,f,26,19971109,"",mikayla,mejia,vuc,kangaroo ground,2251,9,"","",08 77005996,NoRole,4.0,8712002.0
rec-23589-dup-2,rec-64151-org,unk,f,33,19900340,ms,jayww,aarcy,vic,waurn ponds,5272,30,tuart place,gemma,08 19389826,NoRole,1.0,2079366.0
rec-60231-dup-1,rec-44907-org,unk,"",31,19920915,"",sebastian,straw,vic,centrlfpark,4570,15,stuart street,"",8 65522758,NoRole,7.0,2921786.0
rec-12469-dup-2,rec-63440-org,unk,m,29,19941129,"",james,hutcheson,nsw,dural,3496,593,bingaraplace,wispering pines,02 59911986,NoRole,3.0,1542211.0
rec-64339-dup-1,rec-13132-org,usa,"",31,19920324,"",zachry,parrish,qld,brighton,3141,13,abercornrrscent,"",03 18759893,NoRole,3.0,2803065.0
rec-24961-dup-0,rec-73514-org,unk,f,29,"","",jean-claude,abadi,qld,dunnrlfk,6525,451,captain cook crescent,avalyn,3 77154386,NoRole,4.0,3052839.0
rec-54337-dup-1,rec-56714-org,usa,d,"",19890625,"",rachael,"",wa,schroeder,3153,7,saltash place,"",618 45846434,NoRole,1.0,4484362.0
rec-10874-dup-1,rec-67424-org,ser,f,13,"","","",medvezck,"",ardlethan,3199,1,epenarra close,"",612 49063663,NoRole,6.0,2272080.0
rec-21997-dup-0,rec-59999-org,eng,f,26,19970429,"",kyle,keegnd,nsw,combara,4053,32,adinda street,"",2 96404960,NoRole,2.0,9859779.0
rec-94731-dup-0,rec-49176-org,ind,"",36,19870805,"",kira,nagafyn,nsw,bennetts green,2087,4,buxton street,"",04 90906804,NoRole,2.0,9921923.0
rec-70983-dup-2,rec-80407-org_h-0,eng,f,30,19930218,dr,elki,cristianson,vic,tallygaroopna,6167,5,discoverl reet,"",0832392389,NoRole,4.0,2313745.0
rec-18971-dup-0,rec-58951-org,ger,f,31,19920422,"",brooke,singer,qld,lake monduran,5044,13,sheaffed mtreet,old post office,04 20262673,NoRole,4.0,9448451.0
rec-45887-dup-1,rec-92562-org,chi,"",38,19850307,mr,charloe,g a,w,scotsdale,6230,23,sugarloaf circuit,"","",NoRole,8.0,5995219.0
rec-66750-dup-0,rec-23019-org,chi,f,26,19971202,pfc,michael,tya,qld,rivett,2099,33,bacchus circuit,"",3 75054276,NoRole,2.0,4651502.0
rec-50352-dup-0,rec-25828-org,eng,f,"",19320902,"",harrucon,traves,vic,hidden valley,3133,25,salsola street,"",618 08635987,NoRole,1.0,7730857.0
rec-78006-dup-0,rec-94293-org,ind,f,"",19310722,"",duvvoori,emiil,nsw,collie,4301,4,kirkwood crescent,hamilron,612 65695130,NoRole,9.0,7640184.0
rec-60522-dup-1,rec-47736-org,unk,f,"","","",jake,sclafani,"",wanneoo,2321,26,evelyn owen crescent,"",03 98752766,NoRole,4.0,9773915.0
rec-70680-dup-1,rec-32024-org,sri,f,33,19900930,ms,amelie,gunaseukera,nsw,blakehurst,2200,29,vanzettidcrescent,"",612 06267509,NoRole,3.0,5644090.0
rec-69803-dup-1,rec-90155-org,afg,f,26,"","",nathan,ustarana,vic,cooma,5000,"",sharwood crescent,australia fair medical west centre,08 05017152,NoRole,9.0,5337341.0
rec-45634-dup-1,rec-55145-org,unk,"","",19240831,"",madkson,strazzari,"",0870,bethania,5,hayleydsgreet,"",02 22226808,NoRole,6.0,4815582.0
rec-31489-dup-1,rec-71553-org,ger,d,25,"","",sonj,cullmann,sa,longwood,6432,68,"","",617 20262114,NoRole,9.0,4149641.0
rec-95459-dup-0,rec-17430-org,usa,f,24,19990907,"",chevonne,wiggins,tas,campbell town,6244,39,davenpoetyfreet,"",7 62728555,NoRole,3.0,5118098.0
rec-82618-dup-0,rec-44526-org,ind,f,19,20040627,"",timthy,sourajyoti,qld,mundubbera,4118,11,harrison treet,corella,3 35018916,NoRole,5.0,3607749.0
rec-11822-dup-2,rec-56141-org,pak,"",32,19910511,ms,shawn,dummihami,wa,waterford,2047,18,rusden street,"",04 35871809,NoRole,2.0,9913107.0
rec-15585-dup-0,rec-91868-org,ser,m,27,19960723,"",holly,maretic,wa,gibsoj,6430,4,"","",618 85745532,NoRole,2.0,7137016.0
rec-57415-dup-0,rec-4390-org,eng,f,"",19951231,dr,philip,grey,vic,toongabbie,5081,425,messeng ehe street,"",08 06388194,NoRole,3.0,8800115.0
rec-27243-dup-1,rec-66014-org,ara,f,26,19971002,ms,xlinn,masumah,"",thornwands,3125,7,burin treet,"",02 55938614,NoRole,6.0,5624175.0
rec-29669-dup-0,rec-38877-org,usa,m,37,19860122,mr,krystin,french,nsw,inverell,6168,31,case place,kangaroo grnd,02 59428173,NoRole,4.0,6107280.0
rec-48083-dup-0,rec-44967-org,usa,"","",19680617,"",chlohi,black,nsw,nyngan,5017,615,eaton place,"",02 03682690,NoRole,0.0,6945268.0
rec-83751-dup-2,rec-34487-org,"","",28,19950630,mr,courtney,bishop,nsw,bedfordale,6450,63,leahy close,"",02 36072553,NoRole,4.0,8905778.0
rec-87943-dup-0,rec-25650-org,unk,m,31,19920711,"",luke,abbift,vic,dandongadale,4720,68,moore dtreet,old post office,618 38288631,NoRole,5.0,6026793.0
rec-92244-dup-0,rec-79118-org,usa,"",35,19880626,"","","","",yarrawonga,0850,27,euree street,"",08 14499843,NoRole,8.0,2010586.0
rec-41266-dup-3,rec-41385-org,ira,f,42,19810215,"",matilda,"",vic,rathscar,3072,245,fullagar crescent,"",08 70272628,NoRole,1.0,4206993.0
rec-5521-dup-0,rec-97646-org,dan,"",31,19920922,"",annabel,auken,vic,wando vale,2138,34,guest lace,melody cottage,"",NoRole,6.0,5014112.0
rec-12555-dup-1,rec-9103-org,gre,"",20,20030204,"",edward,tsoukias,vic,wanniassa,4114,40,nott svrreet,wiangaree,08 31363789,NoRole,4.0,6756394.0
rec-80900-dup-1,rec-31822-org,wel,m,32,19911226,ms,jake,"",act,swinger hcill,5554,10,hedle ysrreet,"",02 97096688,NoRole,6.0,5034761.0
rec-42724-dup-1,rec-81230-org,usa,f,"",19510302,mr,emiily,colon,act,lawson,3072,43,hardinwenreet,"",02 99053419,NoRole,6.0,3454323.0
rec-73681-dup-0,rec-50311-org,cze,f,30,19930722,"",genevieve,stofan,vic,tanjil south,2176,5,bungaree cywodscent,"",8 49627388,NoRole,2.0,1442768.0
rec-96354-dup-0,rec-4243-org,usa,"","",19931226,"",drew,slater,nsw,gungal,3058,18,bugden avenue,pepin,2 92182438,NoRole,9.0,8416792.0
rec-78021-dup-0,rec-58160-org,chi,f,25,19980512,"",gwang,kadin,vic,carrum downs,2148,171,roderici street,university shores,8 25237519,NoRole,2.0,5407275.0
rec-39160-dup-1,rec-59758-org,chi,f,31,19920306,"",isabel,cheng,vix,"",3550,87,clarkvclose,"",618 09840235,NoRole,5.0,5107409.0
rec-82681-dup-3,rec-33765-org,chi,"",7,20160109,ms,madison,zoni,vic,highton,2122,5,graves place,"",618 81430087,NoRole,1.0,4457956.0
rec-95661-dup-0,rec-62428-org,eng,f,28,19940129,"",maddison,dick,qld,raymond terrace,2527,7,ashby circuit,"",02 70957760,NoRole,1.0,4680355.0
rec-94514-dup-0,rec-76494-org,jew,m,"",19620309,"",alison,homa,nsw,tuggerah,2144,31,moresby street,"",02 35338758,NoRole,5.0,5289862.0
rec-63099-dup-1,rec-35920-org,"",f,33,19900706,"",carlin,hazskll,vic,wickileffe,3162,208,tullaroop street,ainslie house,8 88184820,NoRole,7.0,8240762.0
rec-47649-dup-0,rec-61885-org,unk,"",33,"","",corie,aakre,"",coorong,2097,7,eddy crescent,"",04 14464374,NoRole,3.0,5120459.0
rec-26965-dup-1,rec-7252-org,usa,f,31,19920415,ms,april,dalton,qld,4110,ottaba,46,gatty street,"",613 51061213,NoRole,3.0,4728097.0
rec-44436-dup-1,rec-67034-org,usa,m,23,19940501,"",lachlan,henderson,"",moorabbin,4567,52,deloraine street,"",02 77507222,NoRole,4.0,9050597.0
rec-18971-dup-1,rec-58951-org,ger,f,31,19920422,"",broke,singr,qld,lake monduran,5044,12,sheaffe street,"",04 20349394,NoRole,4.0,9448451.0
rec-36803-dup-2,rec-82854-org,eng,"",22,20011123,hon,joel,brasher,wu,merivale,3129,69,cargelligo street,"",618 61185136,NoRole,5.0,5742071.0
rec-49677-dup-0,rec-50412-org,"",f,26,19971105,"",jaykob,lodge,vic,noble park north,4565,3,chuculba crescent,la rhune,8 72798946,NoRole,9.0,2264288.0
rec-91442-dup-0,rec-23347-org,eng,f,29,20030528,mr,adam,younge,wa,dundas,3413,16,oxley street,"",8 13785801,NoRole,4.0,4802863.0
rec-76195-dup-0,rec-21544-org,ind,"",34,19713915,"",jack,vineeta,vic,rochester,2903,18,mcphail place,ainslie house,618 74230718,NoRole,9.0,7892845.0
rec-76162-dup-1,rec-67770-org,usa,f,20,20030413,"",wells,adele,tas,retreat,3108,119,scarleyht street,"",07 25069997,NoRole,9.0,2728199.0
rec-40750-dup-0,rec-29427-org,eng,m,27,19960731,dr,nathan,renjzll,nsw,"",3221,33,maclean street,skye lodge,02 32741655,NoRole,7.0,5111995.0
rec-14862-dup-0,rec-98481-org,eng,m,26,19971025,hon,lachlan,henruoln,vibx,woodend,4005,84,anderson street,"",618 23170130,NoRole,6.0,3894749.0
rec-29182-dup-1,rec-49962-org,ara,f,22,20010915,mr,sophor,nashmia,sa,yeelanna,2090,"",ellerston avenue,"",7 78501847,NoRole,2.0,1633607.0
rec-46705-dup-1,rec-49719-org,eng,"","",19491124,ms,phoebe,samuels,vic,rosewhite,2602,1,gang gang court,"",8 88195064,NoRole,0.0,9840910.0
rec-33019-dup-0,rec-47854-org,usa,m,25,19980314,"",stephsmie,wallace,qld,barellan point,4223,100,oxley vtreet,"",03 10549026,NoRole,0.0,6327965.0
rec-94475-dup-3,rec-18018-org,eng,f,30,19930988,ms,connlr,winterbottom,vic,"",0830,3,conley drive,mountview,08 89455029,NoRole,9.0,9893158.0
rec-80198-dup-0,rec-90733-org,unk,"",31,19920206,ms,leo,sclafani,sa,koolunga,2871,9,clarey crescent,"","",NoRole,0.0,8977073.0
rec-8077-dup-0,rec-74504-org,unk,f,13,20100321,ms,charlotte,sckel,vic,windsor,5412,8,owen dixon drive,plantation caravn park,618 33115949,NoRole,1.0,5936157.0
rec-35402-dup-2,rec-24062-org,usa,f,23,20000217,"","",knapp,nsw,grahamstown,2282,1,want place,colooli village,612 38750088,NoRole,8.0,9843875.0
rec-78021-dup-1,rec-58160-org,chi,"",25,19980512,"",kadin,gwang,vic,carrum downs,2148,1,roderick street,tiverton,8 25237519,NoRole,2.0,5407275.0
rec-69486-dup-1,rec-21996-org,por,m,28,19950117,dr,riley,simose,nsw,nulkaba,2830,3,buggy crescent,"",02 17779665,NoRole,8.0,4627570.0
rec-79785-dup-0,rec-37017-org,usa,j,"",20030826,"",bailee,alexander,wa,rockell,2225,45,willyama place,"",618 66329983,NoRole,4.0,8016519.0
rec-23425-dup-1,rec-93176-org,usa,"",34,"","",madeaine,mccullough,nsw,whroo,4220,8,coolibah ceescent,"",612 24249478,NoRole,7.0,8915707.0
rec-48874-dup-0,rec-72684-org,ind,m,33,19900519,"",emms,parnika,"",3047,louth bay,1,banfield street,"",02 80136871,NoRole,6.0,8597712.0
rec-37869-dup-0,rec-74288-org,fre,f,38,19851130,"",ebony,guys,qld,gympund,7467,132,"","",08 58636046,NoRole,6.0,9866398.0
rec-95313-dup-0,rec-75354-org,eng,"",38,19850705,"",matheus,jepson,vic,belvedere park,4152,15,hart hlose,oakey isle wallis lke off,618 92102045,NoRole,5.0,8785997.0
rec-41635-dup-1,rec-58212-org,iri,f,"",19160201,"",campbell,sheridan,nss,souralbury,2756,40,groveland crescent,"",2 93446125,NoRole,4.0,9482341.0
rec-58139-dup-0,rec-46225-org,fre,f,"",19200623,"",daen,frondeville,wa,dewars pool,4078,9,eureka,yellowstone,04 45479807,NoRole,1.0,9241257.0
rec-32137-dup-0,rec-52308-org,chi,e,23,20000120,"",emiily,"",qld,bunya mountains,2283,77,bolger place,view meadow,613 43883249,NoRole,5.0,8227784.0
rec-29268-dup-2,rec-8959-org,eng,f,"",19900519,"",isaiah,mcneill,"",chester hill,2506,165,stowslrace,"",03 32998498,NoRole,8.0,5040129.0
rec-8188-dup-0,rec-58521-org,ind,f,30,"",ms,jessica,bhaya,nsw,willetton,3128,23,kingsmill street,"","",NoRole,7.0,3687780.0
rec-43422-dup-2,rec-33323-org,ser,f,"",19551213,ms,blayk,pecur,vic,moranbh,6069,24,mckillop circuit,mountainview retirement vlge,08 09835598,NoRole,4.0,6002921.0
rec-48367-dup-2,rec-55098-org,usa,"","",19550115,"",hurst,joshua,nsw,bangalow,3305,106,antis street,"",2 03424586,NoRole,1.0,2803684.0
rec-74386-dup-0,rec-16829-org,sri,f,"",19490824,ms,josephie,nagendra,"",dalbeg,3169,13,carina street,"",03 18829377,NoRole,3.0,8529140.0
rec-34219-dup-1,rec-46695-org,unk,f,"",19620326,"",michsek,aballon,nsw,balladxran,3148,15,powers place,"",612 04836740,NoRole,3.0,8803697.0
rec-68577-dup-0,rec-82027-org,afg,f,35,19808804,"",dominic,ali,nsw,mirrabooka,2615,41,garrong,"",2 57529110,NoRole,5.0,5141151.0
rec-94934-dup-0,rec-34654-org,afg,"",37,"","","",alakozai,vic,clarisnda,4670,29,goodwin street,"",8 22111325,NoRole,5.0,8949160.0
rec-68354-dup-2,rec-26905-org,eng,f,23,20000809,ms,jacnta,yong,vic,lorne,2880,5,charlton street,"",8 00971020,NoRole,7.0,9917283.0
rec-25179-dup-0,rec-35968-org,usa,"",9,19930618,"",danika,"",wa,condingup,2082,154,fihelly street,"",618 74159204,NoRole,8.0,5387014.0
rec-67617-dup-0,rec-44406-org,eng,f,"",19670205,mr,freya,dannel,wa,perth,2022,18,griffithzzoatreet,"",618 73557932,NoRole,8.0,8166863.0
rec-63072-dup-3,rec-38750-org,unk,f,"","","",stratou,connor,vic,carih,3171,37,zamia lace,homewood,8 26056200,NoRole,0.0,8064660.0
rec-39284-dup-2,rec-90129-org,unk,f,32,19910916,hon,robin,sclw,vic,berringa,5252,3,bradfield street,"",03 82667829,NoRole,6.0,7034772.0
rec-46082-dup-0,rec-58546-org,"",m,21,20020302,"",flynn,vajment,wa,rudds gully,2088,22,currie crescent,banksua,08 61837437,NoRole,6.0,2685441.0
rec-46141-dup-1,rec-41593-org,usa,f,"",19040531,ms,ashleigh,robles,vic,glenrowan,2283,15,bingley czdfscent,dale view,8 84085812,NoRole,0.0,7917640.0
rec-87622-dup-0,rec-46124-org,eng,"",27,19960530,"",benjamin,"",nsw,brandy hill,2146,4,blowering street,gogulger stock,02 23242351,NoRole,4.0,3005067.0
rec-6974-dup-0,rec-82522-org,usa,m,32,19910512,dr,andrew,lindsay,vic,darraweit guim,6062,33,kenyon crcuit,st francis village,8 65406760,Org-Household,3.0,6494833.0
rec-23492-dup-0,rec-60176-org_h-1,chi,f,27,19880615,ms,qingzhen,yep,wp,usher,4350,3,bannerstreet,glendower,0284080541,NoRole,4.0,8504077.0
rec-82128-dup-0,rec-22245-org,ser,f,29,19940601,ms,lukasd,mehmedovic,"",noble park north,4505,8,culgoa circuit,colefield cvn park,03 23397228,NoRole,9.0,5087663.0
rec-76525-dup-0,rec-1390-org,afg,m,"",19790616,"",samir,ghoriakbhel,qlr,conway beach,3136,54,maranboy street,"",613 49107940,NoRole,6.0,3686147.0
rec-88269-dup-1,rec-77597-org,eng,m,32,19910225,"",jijmy,blaxkwood,nqw,woolgoolga,5159,24,watkins street,"",02 77771667,NoRole,6.0,7830335.0
rec-2005-dup-0,rec-86121-org,ind,"","",19860715,ms,solomon,soumitra,vic,brunswick west,3232,16,jackie hoexrvescent,kimberley,8 05598752,NoRole,0.0,9580673.0
rec-65560-dup-1,rec-61443-org,ind,f,"",19210211,"",alexander,ramjee,vup,korumbura,3460,5,carron street,fernlea,8 45406295,NoRole,8.0,4474235.0
rec-2848-dup-0,rec-41280-org,usa,f,"",19751014,mr,charoke,booth,vic,strathewen,4487,54,darambal street,crower,618 11650085,NoRole,7.0,1412882.0
rec-41266-dup-2,rec-41385-org,ira,g,26,19810215,"",matilda,"",vic,rathscar,3027,13,fullagar rcescent,"",08 70272628,NoRole,1.0,4260993.0
rec-16468-dup-0,rec-45804-org,unk,m,"",19810319,"",spyke,scirri,"",whyalla,3127,6,place lendxon,blue mist,07 53392497,NoRole,1.0,2802516.0
